id_municipio,municipio_nome,att_sdid,ep_sdid,ic_sdid_inf,ic_sdid_sup,p_sdid,att_sc,ep_sc,ic_sc_inf,ic_sc_sup,p_sc,att_did,ep_did,ic_did_inf,ic_did_sup,p_did,sig_sdid,sig_sc,sig_did,amplitude
4306767,Eldorado do Sul,1.8265500312812928,2.100636213833371,-0.11081486217256953,3.431972367080164,0.05699481865284974,-0.7732722802987285,1.284544588914397,-2.3790752354730267,0.8028211995565816,0.23834196891191708,-1.0550499900598576,0.11008310175965287,-1.270808904815235,-0.8392910753044801,4.091936195956372e-18,FALSE,FALSE,TRUE,2.8816000213411503
4312609,Muçum,-5.033787699590188,1.769187788700651,-7.030261089896115,-3.188007221943048,0.02072538860103627,-2.5231310068743467,1.2849502247278348,-4.3242463901090336,-0.8637968290427132,0.015544041450777202,-4.871673910783267,0.11008310175965405,-5.087432825538647,-4.655914996027887,1.268153440287152e-104,TRUE,TRUE,TRUE,2.510656692715841
4315800,Roca Sales,-2.849145637516778,1.295701089786994,-4.8745238512648195,-1.1201366800149968,0.031088082901554404,-3.0060911312290006,1.2847572710288955,-4.889431731758285,-1.4904147007637634,0.010362694300518135,-2.8953280834576147,0.11008310175965477,-3.111086998212996,-2.6795691687022334,1.5813559192983955e-66,TRUE,TRUE,TRUE,0.15694549371222255
4300851,Arambaré,-0.049231042037870404,2.15421157130115,-2.12239821956339,1.6276651462721226,0.9533678756476683,-0.2792206811774532,1.2864889016479717,-2.0943380844504875,1.310645511124457,0.6787564766839378,-0.13354385409102032,0.11008310175965158,-0.3493027688463952,0.08221506066435458,0.2265297654772283,FALSE,FALSE,FALSE,0.22998963913958279
4321626,Travesseiro,-3.228451739424872,0.9683250355533407,-5.308331811545847,-1.5612580796224746,0.025906735751295335,-4.191733911635212,1.2898645114145,-5.7910608607399094,-2.5342993308999224,0.010362694300518135,-4.264430193002904,0.11008310175965574,-4.480189107758287,-4.048671278247522,2.339590004760008e-94,TRUE,TRUE,TRUE,1.035978453578032
4310108,Igrejinha,-1.6381820748067262,1.4462432769636664,-3.7430960358241805,-0.03614756521580209,0.06217616580310881,-0.7158967964154729,1.2865581002113056,-2.545845366003521,0.8653615595116707,0.24352331606217617,-1.9464814826615422,0.11008310175965359,-2.162240397416921,-1.7307225679061633,1.3299081130934129e-42,TRUE,FALSE,TRUE,1.2305846862460692
